"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"47","RGB0047",163,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.163636363636364,267687,0.802659670164918
"48","RGB0048",213,2018,"2018-03-22T00:00:00","MVARI",0.174236188648126,0.173076923076923,267687,0.802659670164918
"49","RGB0049",112,2018,"2018-03-22T00:00:00","MVARI",0.175725373067483,0.175,267687,0.802659670164918
"50","RGB0050",129,2018,"2018-03-22T00:00:00","MVARI",0.16766050560138,0.166666666666667,267687,0.802659670164918
"51","RGB0051",286,2018,"2018-03-22T00:00:00","MVARI",0.171750496341479,0.170731707317073,267687,0.802659670164918
"52","RGB0052",195,2018,"2018-03-22T00:00:00","MVARI",0.169868982149042,0.170212765957447,267687,0.802659670164918
"53","RGB0053",209,2018,"2018-03-22T00:00:00","MVARI",0.167714010500583,0.166666666666667,267687,0.802659670164918
"54","RGB0054",327,2018,"2018-03-22T00:00:00","MVARI",0.165716220411347,0.164705882352941,267687,0.802659670164918
"55","RGB0055",462,2018,"2018-03-22T00:00:00","MVARI",0.169940178761039,0.166666666666667,267687,0.802659670164918
"56","RGB0056",373,2018,"2018-03-22T00:00:00","MVARI",0.166732537938869,0.166666666666667,267687,0.802659670164918
"57","RGB0057",364,2018,"2018-03-22T00:00:00","MVARI",0.168446769898444,0.168674698795181,267687,0.802659670164918
"58","RGB0058",314,2018,"2018-03-22T00:00:00","MVARI",0.165911438688335,0.166666666666667,267687,0.802659670164918
"59","RGB0059",181,2018,"2018-03-22T00:00:00","MVARI",0.155416357163903,0.157894736842105,267687,0.802659670164918
"60","RGB0060",344,2018,"2018-03-22T00:00:00","MVARI",0.166245606735708,0.166666666666667,267687,0.802659670164918
"61","RGB0061",278,2018,"2018-03-22T00:00:00","MVARI",0.171525717682289,0.171717171717172,267687,0.802659670164918
"62","RGB0062",475,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.166666666666667,267687,0.802659670164918
"63","RGB0063",369,2018,"2018-03-22T00:00:00","MVARI",0.166118513492211,0.167883211678832,267687,0.802659670164918
"64","RGB0064",236,2018,"2018-03-22T00:00:00","MVARI",0.168447897423218,0.168421052631579,267687,0.802659670164918
"65","RGB0065",58,2018,"2018-03-22T00:00:00","MVARI",0.168529465158073,0.168674698795181,267687,0.802659670164918
"66","RGB0066",84,2018,"2018-03-22T00:00:00","MVARI",0.163684410898243,0.164948453608247,267687,0.802659670164918
"67","RGB0067",107,2018,"2018-03-22T00:00:00","MVARI",0.16788561892088,0.168539325842697,267687,0.802659670164918
"68","RGB0068",334,2018,"2018-03-22T00:00:00","MVARI",0.158963452242738,0.161290322580645,267687,0.802659670164918
"69","RGB0069",451,2018,"2018-03-22T00:00:00","MVARI",0.171301042529724,0.171428571428571,267687,0.802659670164918
"70","RGB0070",378,2018,"2018-03-22T00:00:00","MVARI",0.169996428301065,0.170454545454545,267687,0.802659670164918
"71","RGB0071",1,2018,"2018-03-22T00:00:00","MVARI",0.181987407097189,0.180722891566265,267687,0.802659670164918
"72","RGB0072",301,2018,"2018-03-22T00:00:00","MVARI",0.17232936109624,0.172413793103448,267687,0.802659670164918
"73","RGB0073",54,2018,"2018-03-22T00:00:00","MVARI",0.173818834547341,0.175,267687,0.802659670164918
"74","RGB0074",249,2018,"2018-03-22T00:00:00","MVARI",0.169627813056204,0.170454545454545,267687,0.802659670164918
"75","RGB0075",73,2018,"2018-03-22T00:00:00","MVARI",0.176620947274718,0.175438596491228,267687,0.802659670164918
"76","RGB0076",290,2018,"2018-03-22T00:00:00","MVARI",0.162910568514149,0.164383561643835,267687,0.802659670164918
"77","RGB0077",465,2018,"2018-03-22T00:00:00","MVARI",0.168176727015299,0.168539325842697,267687,0.802659670164918
"78","RGB0078",30,2018,"2018-03-22T00:00:00","MVARI",0.169722971814875,0.170212765957447,267687,0.802659670164918
"79","RGB0079",90,2018,"2018-03-22T00:00:00","MVARI",0.169441605528619,0.170212765957447,267687,0.802659670164918
"80","RGB0080",456,2018,"2018-03-22T00:00:00","MVARI",0.166843835862282,0.166666666666667,267687,0.802659670164918
"81","RGB0081",128,2018,"2018-03-22T00:00:00","MVARI",0.159906749441329,0.161290322580645,267687,0.802659670164918
"82","RGB0082",29,2018,"2018-03-22T00:00:00","MVARI",0.16536020748337,0.16504854368932,267687,0.802659670164918
"83","RGB0083",321,2018,"2018-03-22T00:00:00","MVARI",0.154045716378058,0.155963302752294,267687,0.802659670164918
"84","RGB0084",196,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.173469387755102,267687,0.802659670164918
"85","RGB0085",162,2018,"2018-03-22T00:00:00","MVARI",0.159148542779065,0.161016949152542,267687,0.802659670164918
"86","RGB0086",264,2018,"2018-03-22T00:00:00","MVARI",0.178633681498706,0.177570093457944,267687,0.802659670164918
"87","RGB0087",248,2018,"2018-03-22T00:00:00","MVARI",0.158223311992936,0.16,267687,0.802659670164918
"88","RGB0088",474,2018,"2018-03-22T00:00:00","MVARI",0.16908302551426,0.168316831683168,267687,0.802659670164918
"89","RGB0089",294,2018,"2018-03-22T00:00:00","MVARI",0.165995016300591,0.16504854368932,267687,0.802659670164918
"90","RGB0090",328,2018,"2018-03-22T00:00:00","MVARI",0.163504288362635,0.1625,267687,0.802659670164918
"91","RGB0091",116,2018,"2018-03-22T00:00:00","MVARI",0.163845434760923,0.16304347826087,267687,0.802659670164918
"92","RGB0092",292,2018,"2018-03-22T00:00:00","MVARI",0.169617577764193,0.168421052631579,267687,0.802659670164918
"93","RGB0093",144,2018,"2018-03-22T00:00:00","MVARI",0.162726278389106,0.16304347826087,267687,0.802659670164918
"94","RGB0094",160,2018,"2018-03-22T00:00:00","MVARI",0.16454522785653,0.164948453608247,267687,0.802659670164918
"95","RGB0095",308,2018,"2018-03-22T00:00:00","MVARI",0.16877867343903,0.168316831683168,267687,0.802659670164918
