"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"115","RGB0115",316,2018,"2018-03-22T00:00:00","NDI",111.762831968855,111.227586206897,267687,0.802659670164918
"116","RGB0116",385,2018,"2018-03-22T00:00:00","NDI",112.447324271194,111.865546218487,267687,0.802659670164918
"117","RGB0117",279,2018,"2018-03-22T00:00:00","NDI",111.861518078282,111.376623376623,267687,0.802659670164918
"118","RGB0118",140,2018,"2018-03-22T00:00:00","NDI",112.036861093984,111.589743589744,267687,0.802659670164918
"119","RGB0119",176,2018,"2018-03-22T00:00:00","NDI",111.11998831354,110.769230769231,267687,0.802659670164918
"120","RGB0120",1,2018,"2018-03-22T00:00:00","NDI",114.386154523131,113.371428571429,267687,0.802659670164918
"121","RGB0121",424,2018,"2018-03-22T00:00:00","NDI",112.094682782857,111.542857142857,267687,0.802659670164918
"122","RGB0122",16,2018,"2018-03-22T00:00:00","NDI",111.697950928524,111.238095238095,267687,0.802659670164918
"123","RGB0123",36,2018,"2018-03-22T00:00:00","NDI",113.011307266128,112.432432432432,267687,0.802659670164918
"124","RGB0124",82,2018,"2018-03-22T00:00:00","NDI",113.261202988833,112.484848484848,267687,0.802659670164918
"125","RGB0125",332,2018,"2018-03-22T00:00:00","NDI",113.422970070194,112.813559322034,267687,0.802659670164918
"126","RGB0126",211,2018,"2018-03-22T00:00:00","NDI",115.071386369506,114.424242424242,267687,0.802659670164918
"127","RGB0127",52,2018,"2018-03-22T00:00:00","NDI",114.920164036156,114.215384615385,267687,0.802659670164918
"128","RGB0128",453,2018,"2018-03-22T00:00:00","NDI",112.904805114551,112.345323741007,267687,0.802659670164918
"129","RGB0129",336,2018,"2018-03-22T00:00:00","NDI",111.392668584817,110.993006993007,267687,0.802659670164918
"130","RGB0130",131,2018,"2018-03-22T00:00:00","NDI",111.61502923274,111.227586206897,267687,0.802659670164918
"131","RGB0131",29,2018,"2018-03-22T00:00:00","NDI",112.258415239402,111.639097744361,267687,0.802659670164918
"132","RGB0132",124,2018,"2018-03-22T00:00:00","NDI",113.088841370201,112.484848484848,267687,0.802659670164918
"133","RGB0133",168,2018,"2018-03-22T00:00:00","NDI",110.609178556546,110.276923076923,267687,0.802659670164918
"134","RGB0134",381,2018,"2018-03-22T00:00:00","NDI",111.031423836455,110.617283950617,267687,0.802659670164918
"135","RGB0135",157,2018,"2018-03-22T00:00:00","NDI",111.098623082501,110.658064516129,267687,0.802659670164918
"136","RGB0136",192,2018,"2018-03-22T00:00:00","NDI",113.006242754671,112.345323741007,267687,0.802659670164918
"137","RGB0137",53,2018,"2018-03-22T00:00:00","NDI",112.753776054127,112,267687,0.802659670164918
"138","RGB0138",472,2018,"2018-03-22T00:00:00","NDI",113.383420909234,112.484848484848,267687,0.802659670164918
"139","RGB0139",254,2018,"2018-03-22T00:00:00","NDI",112.227071233838,111.589743589744,267687,0.802659670164918
"140","RGB0140",330,2018,"2018-03-22T00:00:00","NDI",111.292677787439,110.866141732283,267687,0.802659670164918
"141","RGB0141",333,2018,"2018-03-22T00:00:00","NDI",110.897529899219,110.545454545455,267687,0.802659670164918
"142","RGB0142",375,2018,"2018-03-22T00:00:00","NDI",112.799319256409,112,267687,0.802659670164918
"143","RGB0143",20,2018,"2018-03-22T00:00:00","NDI",113.877186542468,113.116279069767,267687,0.802659670164918
"144","RGB0144",267,2018,"2018-03-22T00:00:00","NDI",111.698854756132,111.213114754098,267687,0.802659670164918
"145","RGB0145",136,2018,"2018-03-22T00:00:00","NDI",113.920925769587,113.066666666667,267687,0.802659670164918
"146","RGB0146",187,2018,"2018-03-22T00:00:00","NDI",111.781930314565,111.304347826087,267687,0.802659670164918
"147","RGB0147",413,2018,"2018-03-22T00:00:00","NDI",111.616224195495,111.094339622642,267687,0.802659670164918
"148","RGB0148",298,2018,"2018-03-22T00:00:00","NDI",112.71988326254,112,267687,0.802659670164918
"149","RGB0149",285,2018,"2018-03-22T00:00:00","NDI",113.821024624327,112.941176470588,267687,0.802659670164918
"150","RGB0150",295,2018,"2018-03-22T00:00:00","NDI",113.970343300862,112.842105263158,267687,0.802659670164918
