"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"142","RGB0142",375,2018,"2018-03-22T00:00:00","TGI",2.26264076433856,1.93251533742331,267687,0.802659670164918
"143","RGB0143",20,2018,"2018-03-22T00:00:00","TGI",2.91113406012738,2.54672897196262,267687,0.802659670164918
"144","RGB0144",267,2018,"2018-03-22T00:00:00","TGI",1.9607246621447,1.74050632911392,267687,0.802659670164918
"145","RGB0145",136,2018,"2018-03-22T00:00:00","TGI",2.55190575847149,2.19251336898396,267687,0.802659670164918
"146","RGB0146",187,2018,"2018-03-22T00:00:00","TGI",1.9901129867325,1.78861788617886,267687,0.802659670164918
"147","RGB0147",413,2018,"2018-03-22T00:00:00","TGI",1.92575494902343,1.66666666666667,267687,0.802659670164918
"148","RGB0148",298,2018,"2018-03-22T00:00:00","TGI",2.23160584262362,1.93877551020408,267687,0.802659670164918
"149","RGB0149",285,2018,"2018-03-22T00:00:00","TGI",2.38804617802649,1.98453608247422,267687,0.802659670164918
"150","RGB0150",295,2018,"2018-03-22T00:00:00","TGI",2.61321502588494,2.13991769547325,267687,0.802659670164918
"151","RGB0151",424,2018,"2018-03-22T00:00:00","TGI",1.79442958069191,1.5406976744186,267687,0.802659670164918
"152","RGB0152",94,2018,"2018-03-22T00:00:00","TGI",1.6094410760851,1.38418079096045,267687,0.802659670164918
"153","RGB0153",96,2018,"2018-03-22T00:00:00","TGI",2.14869627295815,1.79878048780488,267687,0.802659670164918
"154","RGB0154",450,2018,"2018-03-22T00:00:00","TGI",2.27039225024316,1.88340807174888,267687,0.802659670164918
"155","RGB0155",386,2018,"2018-03-22T00:00:00","TGI",2.56474209179263,2.18487394957983,267687,0.802659670164918
"156","RGB0156",63,2018,"2018-03-22T00:00:00","TGI",2.6306479208215,2.2695035460993,267687,0.802659670164918
"157","RGB0157",130,2018,"2018-03-22T00:00:00","TGI",1.76021914946625,1.53225806451613,267687,0.802659670164918
"158","RGB0158",380,2018,"2018-03-22T00:00:00","TGI",1.845912741348,1.58291457286432,267687,0.802659670164918
"159","RGB0159",270,2018,"2018-03-22T00:00:00","TGI",2.74116707765667,2.27477477477477,267687,0.802659670164918
"160","RGB0160",274,2018,"2018-03-22T00:00:00","TGI",2.41997193312376,2.03349282296651,267687,0.802659670164918
"161","RGB0161",468,2018,"2018-03-22T00:00:00","TGI",1.85893068824725,1.59313725490196,267687,0.802659670164918
"162","RGB0162",368,2018,"2018-03-22T00:00:00","TGI",2.78981397157741,2.30496453900709,267687,0.802659670164918
"163","RGB0163",141,2018,"2018-03-22T00:00:00","TGI",3.16817485298363,2.65060240963856,267687,0.802659670164918
"164","RGB0164",320,2018,"2018-03-22T00:00:00","TGI",2.07647528370131,1.70774647887324,267687,0.802659670164918
"165","RGB0165",300,2018,"2018-03-22T00:00:00","TGI",1.89443287469539,1.54761904761905,267687,0.802659670164918
"166","RGB0166",445,2018,"2018-03-22T00:00:00","TGI",1.67131633717078,1.43171806167401,267687,0.802659670164918
"167","RGB0167",215,2018,"2018-03-22T00:00:00","TGI",2.11410280302476,1.76767676767676,267687,0.802659670164918
"168","RGB0168",42,2018,"2018-03-22T00:00:00","TGI",1.60975021239065,1.34920634920635,267687,0.802659670164918
"169","RGB0169",446,2018,"2018-03-22T00:00:00","TGI",1.70595212477842,1.43478260869565,267687,0.802659670164918
"170","RGB0170",104,2018,"2018-03-22T00:00:00","TGI",1.74417681145565,1.43835616438356,267687,0.802659670164918
"171","RGB0171",272,2018,"2018-03-22T00:00:00","TGI",2.01248235806579,1.67441860465116,267687,0.802659670164918
"172","RGB0172",172,2018,"2018-03-22T00:00:00","TGI",2.18371015104966,1.86936936936937,267687,0.802659670164918
"173","RGB0173",149,2018,"2018-03-22T00:00:00","TGI",2.0613606080393,1.73728813559322,267687,0.802659670164918
"174","RGB0174",22,2018,"2018-03-22T00:00:00","TGI",2.34141393548235,1.94805194805194,267687,0.802659670164918
"175","RGB0175",171,2018,"2018-03-22T00:00:00","TGI",2.28817824972069,2.00460829493088,267687,0.802659670164918
"176","RGB0176",180,2018,"2018-03-22T00:00:00","TGI",2.09068284800941,1.76315789473684,267687,0.802659670164918
"177","RGB0177",424,2018,"2018-03-22T00:00:00","TGI",1.95057654814435,1.69354838709678,267687,0.802659670164918
"178","RGB0178",1,2018,"2018-03-22T00:00:00","TGI",2.58172528916638,2.18579234972677,267687,0.802659670164918
"179","RGB0179",224,2018,"2018-03-22T00:00:00","TGI",1.88488333969731,1.65841584158416,267687,0.802659670164918
"180","RGB0180",179,2018,"2018-03-22T00:00:00","TGI",1.7158314028122,1.52272727272727,267687,0.802659670164918
"181","RGB0181",326,2018,"2018-03-22T00:00:00","TGI",1.97036937461345,1.72514619883041,267687,0.802659670164918
"182","RGB0182",356,2018,"2018-03-22T00:00:00","TGI",2.87415819373818,2.46511627906977,267687,0.802659670164918
"183","RGB0183",184,2018,"2018-03-22T00:00:00","TGI",2.6213013061494,2.23684210526316,267687,0.802659670164918
"184","RGB0184",188,2018,"2018-03-22T00:00:00","TGI",2.30061766143817,1.98979591836734,267687,0.802659670164918
"185","RGB0185",167,2018,"2018-03-22T00:00:00","TGI",2.26984892117729,1.90972222222222,267687,0.802659670164918
"186","RGB0186",29,2018,"2018-03-22T00:00:00","TGI",1.80293095787011,1.53846153846154,267687,0.802659670164918
"187","RGB0187",362,2018,"2018-03-22T00:00:00","TGI",2.07546068080182,1.74887892376681,267687,0.802659670164918
"188","RGB0188",206,2018,"2018-03-22T00:00:00","TGI",1.4258758823022,1.21495327102804,267687,0.802659670164918
"189","RGB0189",384,2018,"2018-03-22T00:00:00","TGI",2.0238948502924,1.70731707317073,267687,0.802659670164918
"190","RGB0190",307,2018,"2018-03-22T00:00:00","TGI",1.7712191260119,1.45522388059702,267687,0.802659670164918
"191","RGB0191",151,2018,"2018-03-22T00:00:00","TGI",2.14396076465195,1.76923076923077,267687,0.802659670164918
"192","RGB0192",25,2018,"2018-03-22T00:00:00","TGI",1.25200256351522,1.10576923076923,267687,0.802659670164918
"193","RGB0193",346,2018,"2018-03-22T00:00:00","TGI",1.4713075261951,1.25560538116592,267687,0.802659670164918
"194","RGB0194",210,2018,"2018-03-22T00:00:00","TGI",2.28359116535186,1.91780821917808,267687,0.802659670164918
"195","RGB0195",110,2018,"2018-03-22T00:00:00","TGI",2.09247382608712,1.75392670157068,267687,0.802659670164918
"196","RGB0196",44,2018,"2018-03-22T00:00:00","TGI",2.5500187970292,2.018779342723,267687,0.802659670164918
"197","RGB0197",97,2018,"2018-03-22T00:00:00","TGI",2.29094342442905,1.875,267687,0.802659670164918
"198","RGB0198",322,2018,"2018-03-22T00:00:00","TGI",2.25957877285619,1.92052980132451,267687,0.802659670164918
"199","RGB0199",358,2018,"2018-03-22T00:00:00","TGI",2.38401469352681,1.94117647058823,267687,0.802659670164918
"200","RGB0200",238,2018,"2018-03-22T00:00:00","TGI",2.27320234496437,1.86567164179104,267687,0.802659670164918
"201","RGB0201",355,2018,"2018-03-22T00:00:00","TGI",1.72784768417244,1.46118721461187,267687,0.802659670164918
"202","RGB0202",275,2018,"2018-03-22T00:00:00","TGI",1.96491173460607,1.6497461928934,267687,0.802659670164918
"203","RGB0203",228,2018,"2018-03-22T00:00:00","TGI",1.13807692474949,1,267687,0.802659670164918
"204","RGB0204",1,2018,"2018-03-22T00:00:00","TGI",2.34408292084595,1.94594594594595,267687,0.802659670164918
"205","RGB0205",198,2018,"2018-03-22T00:00:00","TGI",1.49179640250057,1.28260869565217,267687,0.802659670164918
"206","RGB0206",193,2018,"2018-03-22T00:00:00","TGI",1.10409090817198,0.968309859154932,267687,0.802659670164918
"207","RGB0207",41,2018,"2018-03-22T00:00:00","TGI",1.62062412681149,1.35135135135135,267687,0.802659670164918
"208","RGB0208",40,2018,"2018-03-22T00:00:00","TGI",1.75764146826559,1.46,267687,0.802659670164918
"209","RGB0209",50,2018,"2018-03-22T00:00:00","TGI",1.14647566057483,1.04072398190045,267687,0.802659670164918
"210","RGB0210",218,2018,"2018-03-22T00:00:00","TGI",2.05893520886672,1.73170731707317,267687,0.802659670164918
"211","RGB0211",223,2018,"2018-03-22T00:00:00","TGI",1.3700969358952,1.19815668202765,267687,0.802659670164918
"212","RGB0212",382,2018,"2018-03-22T00:00:00","TGI",1.75362622285434,1.51452282157676,267687,0.802659670164918
"213","RGB0213",27,2018,"2018-03-22T00:00:00","TGI",1.50332307669426,1.32075471698113,267687,0.802659670164918
"214","RGB0214",71,2018,"2018-03-22T00:00:00","TGI",2.53931675247771,2.11340206185567,267687,0.802659670164918
"215","RGB0215",383,2018,"2018-03-22T00:00:00","TGI",1.58560515006706,1.38297872340426,267687,0.802659670164918
"216","RGB0216",302,2018,"2018-03-22T00:00:00","TGI",1.89608282261637,1.58045977011494,267687,0.802659670164918
"217","RGB0217",258,2018,"2018-03-22T00:00:00","TGI",1.83979709629391,1.5819209039548,267687,0.802659670164918
