"","plot.UID","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","SPC0001","2022-05-27T00:00:00","rededge705",0.184314909214833,0.131283259451023,391,0.664965986394558
"2","SPC0002","2022-05-27T00:00:00","rededge705",0.158748460065197,0.122057036266058,391,0.664965986394558
"3","SPC0003","2022-05-27T00:00:00","rededge705",0.153826594320089,0.10798153536613,391,0.664965986394558
"4","SPC0004","2022-05-27T00:00:00","rededge705",0.153084231381627,0.10128491375975,391,0.664965986394558
"5","SPC0005","2022-05-27T00:00:00","rededge705",0.147137193934164,0.0992381406982393,391,0.664965986394558
"6","SPC0006","2022-05-27T00:00:00","rededge705",0.158366218585456,0.119390983150039,391,0.664965986394558
"7","SPC0007","2022-05-27T00:00:00","rededge705",0.135994152811182,0.100508189623587,391,0.664965986394558
"8","SPC0008","2022-05-27T00:00:00","rededge705",0.138208007196516,0.104769676100374,391,0.664965986394558
"9","SPC0009","2022-05-27T00:00:00","rededge705",0.129277451379896,0.103604589896129,391,0.664965986394558
"10","SPC0010","2022-05-27T00:00:00","rededge705",0.133451504715345,0.105703844318192,391,0.664965986394558
"11","SPC0011","2022-05-27T00:00:00","rededge705",0.141336003664131,0.109566472454787,391,0.664965986394558
"12","SPC0012","2022-05-27T00:00:00","rededge705",0.145542163243682,0.10832791234577,391,0.664965986394558
"13","SPC0013","2022-05-27T00:00:00","rededge705",0.151577197570883,0.111613245516298,391,0.664965986394558
"14","SPC0014","2022-05-27T00:00:00","rededge705",0.190344252468665,0.14631392111299,391,0.664965986394558
"15","SPC0015","2022-05-27T00:00:00","rededge705",0.193888797924352,0.151646027345029,391,0.664965986394558
"16","SPC0016","2022-05-27T00:00:00","rededge705",0.141422846222384,0.126559937001382,391,0.664965986394558
"17","SPC0017","2022-05-27T00:00:00","rededge705",0.164684222744664,0.131283259451023,391,0.664965986394558
"18","SPC0018","2022-05-27T00:00:00","rededge705",0.175651055350684,0.13656288432251,391,0.664965986394558
"19","SPC0019","2022-05-27T00:00:00","rededge705",0.143417191612715,0.0944728331601576,391,0.664965986394558
"20","SPC0020","2022-05-27T00:00:00","rededge705",0.14646545936379,0.0987133270927237,391,0.664965986394558
"21","SPC0021","2022-05-27T00:00:00","rededge705",0.105494804750614,0.105210519529007,391,0.664965986394558
"22","SPC0022","2022-05-27T00:00:00","rededge705",0.0994777026734629,0.0972543452693903,391,0.664965986394558
