"","plot.UID","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","SPC0001","2022-05-27T00:00:00","green531",0.201316660370518,0.149723321709433,391,0.664965986394558
"2","SPC0002","2022-05-27T00:00:00","green531",0.176993856068339,0.140030730196931,391,0.664965986394558
"3","SPC0003","2022-05-27T00:00:00","green531",0.137557726354142,0.097185617963808,391,0.664965986394558
"4","SPC0004","2022-05-27T00:00:00","green531",0.139425243843143,0.0936413121122216,391,0.664965986394558
"5","SPC0005","2022-05-27T00:00:00","green531",0.131218033254367,0.0882886869486012,391,0.664965986394558
"6","SPC0006","2022-05-27T00:00:00","green531",0.142597464486585,0.107300150649118,391,0.664965986394558
"7","SPC0007","2022-05-27T00:00:00","green531",0.120916563825854,0.0923272667454769,391,0.664965986394558
"8","SPC0008","2022-05-27T00:00:00","green531",0.122494657727778,0.0942923070645538,391,0.664965986394558
"9","SPC0009","2022-05-27T00:00:00","green531",0.146247217090894,0.120271827847441,391,0.664965986394558
"10","SPC0010","2022-05-27T00:00:00","green531",0.152045370200957,0.124949347134569,391,0.664965986394558
"11","SPC0011","2022-05-27T00:00:00","green531",0.160936134739397,0.130301972298189,391,0.664965986394558
"12","SPC0012","2022-05-27T00:00:00","green531",0.161906121534906,0.128107878199588,391,0.664965986394558
"13","SPC0013","2022-05-27T00:00:00","green531",0.169724350769195,0.133110894962882,391,0.664965986394558
"14","SPC0014","2022-05-27T00:00:00","green531",0.16339936471651,0.13195357060318,391,0.664965986394558
"15","SPC0015","2022-05-27T00:00:00","green531",0.166149952510984,0.135714874772211,391,0.664965986394558
"16","SPC0016","2022-05-27T00:00:00","green531",0.120727900469156,0.111760671618801,391,0.664965986394558
"17","SPC0017","2022-05-27T00:00:00","green531",0.140799042369763,0.118523785845808,391,0.664965986394558
"18","SPC0018","2022-05-27T00:00:00","green531",0.149754277422805,0.121585873214186,391,0.664965986394558
"19","SPC0019","2022-05-27T00:00:00","green531",0.158402206106145,0.112845663206022,391,0.664965986394558
"20","SPC0020","2022-05-27T00:00:00","green531",0.165847887646533,0.117872790893476,391,0.664965986394558
"21","SPC0021","2022-05-27T00:00:00","green531",0.0844827374877748,0.0848287693315763,391,0.664965986394558
"22","SPC0022","2022-05-27T00:00:00","green531",0.100039586741286,0.0975834482124555,391,0.664965986394558
"23","SPC0023","2022-05-27T00:00:00","green531",0.0889810589600425,0.084442994545009,391,0.664965986394558
"24","SPC0024","2022-05-27T00:00:00","green531",0.149184957455257,0.156245326694836,391,0.664965986394558
"25","SPC0025","2022-05-27T00:00:00","green531",0.0901542311650364,0.0839969424480407,391,0.664965986394558
"26","SPC0026","2022-05-27T00:00:00","green531",0.0935768724300024,0.0905551138196837,391,0.664965986394558
"27","SPC0027","2022-05-27T00:00:00","green531",0.106074779218288,0.0967757322530803,391,0.664965986394558
"28","SPC0028","2022-05-27T00:00:00","green531",0.140969360458078,0.145190467967268,391,0.664965986394558
"29","SPC0029","2022-05-27T00:00:00","green531",0.139410290136982,0.141742605812324,391,0.664965986394558
"30","SPC0030","2022-05-27T00:00:00","green531",0.141267447945013,0.137028920138955,391,0.664965986394558
"31","SPC0031","2022-05-27T00:00:00","green531",0.129706660631066,0.137016864676875,391,0.664965986394558
"32","SPC0032","2022-05-27T00:00:00","green531",0.147446658486917,0.141790827660644,391,0.664965986394558
"33","SPC0033","2022-05-27T00:00:00","green531",0.123172692680735,0.126890276529485,391,0.664965986394558
"34","SPC0034","2022-05-27T00:00:00","green531",0.143954952682156,0.143743812517641,391,0.664965986394558
"35","SPC0035","2022-05-27T00:00:00","green531",0.148984855284156,0.150410483048006,391,0.664965986394558
"36","SPC0036","2022-05-27T00:00:00","green531",0.108824133717408,0.114931258145901,391,0.664965986394558
"37","SPC0037","2022-05-27T00:00:00","green531",0.0684010285642078,0.0664200787350711,391,0.664965986394558
"38","SPC0038","2022-05-27T00:00:00","green531",0.0638667873647701,0.0657811392448191,391,0.664965986394558
"39","SPC0039","2022-05-27T00:00:00","green531",0.119258644882177,0.111386952294314,391,0.664965986394558
"40","SPC0040","2022-05-27T00:00:00","green531",0.164822310062967,0.126022283259709,391,0.664965986394558
"41","SPC0041","2022-05-27T00:00:00","green531",0.0876445984502484,0.084864935717817,391,0.664965986394558
"42","SPC0042","2022-05-27T00:00:00","green531",0.0795637081380527,0.0754978416814813,391,0.664965986394558
"43","SPC0043","2022-05-27T00:00:00","green531",0.129542354857599,0.130916800864281,391,0.664965986394558
"44","SPC0044","2022-05-27T00:00:00","green531",0.0994182833745891,0.0964261238527538,391,0.664965986394558
"45","SPC0045","2022-05-27T00:00:00","green531",0.0684239678577824,0.0702898820628237,391,0.664965986394558
"46","SPC0046","2022-05-27T00:00:00","green531",0.0947531587057638,0.09569074066586,391,0.664965986394558
"47","SPC0047","2022-05-27T00:00:00","green531",0.100666624931377,0.102200690189182,391,0.664965986394558
"48","SPC0048","2022-05-27T00:00:00","green531",0.133010042235351,0.139066293230513,391,0.664965986394558
"49","SPC0049","2022-05-27T00:00:00","green531",0.128792881271292,0.131603962202853,391,0.664965986394558
"50","SPC0050","2022-05-27T00:00:00","green531",0.176299449119564,0.183623281079029,391,0.664965986394558
"51","SPC0051","2022-05-27T00:00:00","green531",0.133517789932377,0.137595526856726,391,0.664965986394558
"52","SPC0052","2022-05-27T00:00:00","green531",0.142116232639659,0.143466536889796,391,0.664965986394558
"53","SPC0053","2022-05-27T00:00:00","green531",0.177522014803465,0.177921047515082,391,0.664965986394558
"54","SPC0054","2022-05-27T00:00:00","green531",0.131166450676208,0.133496669749449,391,0.664965986394558
"55","SPC0055","2022-05-27T00:00:00","green531",0.149893639797748,0.151929471270115,391,0.664965986394558
"56","SPC0056","2022-05-27T00:00:00","green531",0.0993073792899278,0.0991144918966442,391,0.664965986394558
"57","SPC0057","2022-05-27T00:00:00","green531",0.0997967200538032,0.100271816256346,391,0.664965986394558
"58","SPC0058","2022-05-27T00:00:00","green531",0.0897003168101896,0.0889879037492543,391,0.664965986394558
"59","SPC0059","2022-05-27T00:00:00","green531",0.105538110745223,0.112568387578176,391,0.664965986394558
"60","SPC0060","2022-05-27T00:00:00","green531",0.102994439078679,0.0903501709643198,391,0.664965986394558
"61","SPC0061","2022-05-27T00:00:00","green531",0.0904491120840524,0.0899643961777526,391,0.664965986394558
"62","SPC0062","2022-05-27T00:00:00","green531",0.104809634012309,0.0981259440060656,391,0.664965986394558
"63","SPC0063","2022-05-27T00:00:00","green531",0.0562535626506124,0.054364616654845,391,0.664965986394558
"64","SPC0064","2022-05-27T00:00:00","green531",0.078545900315213,0.0816461273423966,391,0.664965986394558
"65","SPC0065","2022-05-27T00:00:00","green531",0.0751909977975365,0.0786322618223401,391,0.664965986394558
"66","SPC0066","2022-05-27T00:00:00","green531",0.12231009507813,0.123104861436294,391,0.664965986394558
"67","SPC0067","2022-05-27T00:00:00","green531",0.0753298668543379,0.0777642685525638,391,0.664965986394558
"68","SPC0068","2022-05-27T00:00:00","green531",0.113770388062058,0.112146446405368,391,0.664965986394558
"69","SPC0069","2022-05-27T00:00:00","green531",0.122714369295,0.132110291610223,391,0.664965986394558
"70","SPC0070","2022-05-27T00:00:00","green531",0.124301312091085,0.127746214337181,391,0.664965986394558
"71","SPC0071","2022-05-27T00:00:00","green531",0.131030079042497,0.13036224960859,391,0.664965986394558
"72","SPC0072","2022-05-27T00:00:00","green531",0.132578851347392,0.132905952107518,391,0.664965986394558
"73","SPC0073","2022-05-27T00:00:00","green531",0.12048324550341,0.121959592538673,391,0.664965986394558
"74","SPC0074","2022-05-27T00:00:00","green531",0.111407918315323,0.111531617839277,391,0.664965986394558
"75","SPC0075","2022-05-27T00:00:00","green531",0.156857349513998,0.156932488033408,391,0.664965986394558
"76","SPC0076","2022-05-27T00:00:00","green531",0.0556038318260175,0.0520981897837625,391,0.664965986394558
"77","SPC0077","2022-05-27T00:00:00","green531",0.1064316640612,0.107095207793754,391,0.664965986394558
"78","SPC0078","2022-05-27T00:00:00","green531",0.108704504068121,0.111374896832234,391,0.664965986394558
"79","SPC0079","2022-05-27T00:00:00","green531",0.114834968611178,0.108698584250424,391,0.664965986394558
"80","SPC0080","2022-05-27T00:00:00","green531",0.144395578279569,0.106938486786711,391,0.664965986394558
"81","SPC0081","2022-05-27T00:00:00","green531",0.100897651983467,0.100452648187549,391,0.664965986394558
"82","SPC0082","2022-05-27T00:00:00","green531",0.109468068053841,0.101212142298603,391,0.664965986394558
"83","SPC0083","2022-05-27T00:00:00","green531",0.114684629907589,0.0996328767660939,391,0.664965986394558
"84","SPC0084","2022-05-27T00:00:00","green531",0.108432593275063,0.104515338908585,391,0.664965986394558
"85","SPC0085","2022-05-27T00:00:00","green531",0.0939643121652969,0.0912422751582565,391,0.664965986394558
"86","SPC0086","2022-05-27T00:00:00","green531",0.124036431081542,0.123526802609102,391,0.664965986394558
"87","SPC0087","2022-05-27T00:00:00","green531",0.134412237387486,0.132086180686063,391,0.664965986394558
"88","SPC0088","2022-05-27T00:00:00","green531",0.173411780546552,0.175522010561117,391,0.664965986394558
"89","SPC0089","2022-05-27T00:00:00","green531",0.11516043525496,0.117487016106909,391,0.664965986394558
"90","SPC0090","2022-05-27T00:00:00","green531",0.15784077922886,0.163502714867132,391,0.664965986394558
"91","SPC0091","2022-05-27T00:00:00","green531",0.157930470633441,0.153737790582149,391,0.664965986394558
"92","SPC0092","2022-05-27T00:00:00","green531",0.162519593476108,0.161670284630937,391,0.664965986394558
"93","SPC0093","2022-05-27T00:00:00","green531",0.159528975573465,0.156148882998194,391,0.664965986394558
