"","plot.UID","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","SPC0001","2022-05-27T00:00:00","R740toR717",1.70821097160465,1.86041117136551,391,0.664965986394558
"2","SPC0002","2022-05-27T00:00:00","R740toR717",1.88391835257446,1.98833433971986,391,0.664965986394558
"3","SPC0003","2022-05-27T00:00:00","R740toR717",1.6749112159509,1.80504478128074,391,0.664965986394558
"4","SPC0004","2022-05-27T00:00:00","R740toR717",1.69094008101256,1.83076365536293,391,0.664965986394558
"5","SPC0005","2022-05-27T00:00:00","R740toR717",1.70072625021407,1.83275509482754,391,0.664965986394558
"6","SPC0006","2022-05-27T00:00:00","R740toR717",1.55959592906219,1.64703601465977,391,0.664965986394558
"7","SPC0007","2022-05-27T00:00:00","R740toR717",1.64958819265392,1.74579471713202,391,0.664965986394558
"8","SPC0008","2022-05-27T00:00:00","R740toR717",1.59473570975123,1.70076746507397,391,0.664965986394558
"9","SPC0009","2022-05-27T00:00:00","R740toR717",2.08592751201337,2.20977517234255,391,0.664965986394558
"10","SPC0010","2022-05-27T00:00:00","R740toR717",2.05793347700961,2.16890781270925,391,0.664965986394558
"11","SPC0011","2022-05-27T00:00:00","R740toR717",1.98189807035906,2.13293345437416,391,0.664965986394558
"12","SPC0012","2022-05-27T00:00:00","R740toR717",2.00388320568588,2.16446717997652,391,0.664965986394558
"13","SPC0013","2022-05-27T00:00:00","R740toR717",1.94199831128206,2.07740029517037,391,0.664965986394558
"14","SPC0014","2022-05-27T00:00:00","R740toR717",1.42656609584088,1.53352060454656,391,0.664965986394558
"15","SPC0015","2022-05-27T00:00:00","R740toR717",1.40603349243554,1.52972434407627,391,0.664965986394558
"16","SPC0016","2022-05-27T00:00:00","R740toR717",1.4836103785038,1.5612129619328,391,0.664965986394558
"17","SPC0017","2022-05-27T00:00:00","R740toR717",1.45463166683261,1.56888374550244,391,0.664965986394558
"18","SPC0018","2022-05-27T00:00:00","R740toR717",1.47257066149679,1.59214142749469,391,0.664965986394558
"19","SPC0019","2022-05-27T00:00:00","R740toR717",1.98226243164402,2.10125042234131,391,0.664965986394558
"20","SPC0020","2022-05-27T00:00:00","R740toR717",2.00107966683735,2.07795631422135,391,0.664965986394558
"21","SPC0021","2022-05-27T00:00:00","R740toR717",2.00659748549226,2.01588143535042,391,0.664965986394558
"22","SPC0022","2022-05-27T00:00:00","R740toR717",1.95775566906024,2.02097974982029,391,0.664965986394558
"23","SPC0023","2022-05-27T00:00:00","R740toR717",1.99817832738682,2.06218005384437,391,0.664965986394558
"24","SPC0024","2022-05-27T00:00:00","R740toR717",1.73953659784818,1.77968348885194,391,0.664965986394558
"25","SPC0025","2022-05-27T00:00:00","R740toR717",2.01944730817034,2.09682552244496,391,0.664965986394558
"26","SPC0026","2022-05-27T00:00:00","R740toR717",1.78671052683314,1.81910812515973,391,0.664965986394558
"27","SPC0027","2022-05-27T00:00:00","R740toR717",1.74651938222978,1.84296832845378,391,0.664965986394558
"28","SPC0028","2022-05-27T00:00:00","R740toR717",1.75027254229251,1.74123017705326,391,0.664965986394558
"29","SPC0029","2022-05-27T00:00:00","R740toR717",2.13398394913843,2.11021848110483,391,0.664965986394558
"30","SPC0030","2022-05-27T00:00:00","R740toR717",2.12599371532221,2.13055369700316,391,0.664965986394558
"31","SPC0031","2022-05-27T00:00:00","R740toR717",2.27063167849435,2.19891233004726,391,0.664965986394558
"32","SPC0032","2022-05-27T00:00:00","R740toR717",2.0953190716911,2.09960315895752,391,0.664965986394558
"33","SPC0033","2022-05-27T00:00:00","R740toR717",2.23766576071134,2.2046728970204,391,0.664965986394558
"34","SPC0034","2022-05-27T00:00:00","R740toR717",1.54382430940131,1.54944759395741,391,0.664965986394558
"35","SPC0035","2022-05-27T00:00:00","R740toR717",1.53692509025347,1.5372418628942,391,0.664965986394558
"36","SPC0036","2022-05-27T00:00:00","R740toR717",1.64143954063736,1.60942246454244,391,0.664965986394558
"37","SPC0037","2022-05-27T00:00:00","R740toR717",1.80096766830574,1.79387011359814,391,0.664965986394558
"38","SPC0038","2022-05-27T00:00:00","R740toR717",1.84303197815801,1.81223494881588,391,0.664965986394558
"39","SPC0039","2022-05-27T00:00:00","R740toR717",2.15157075813022,2.13506176630842,391,0.664965986394558
"40","SPC0040","2022-05-27T00:00:00","R740toR717",1.89101358645921,2.02662283013807,391,0.664965986394558
"41","SPC0041","2022-05-27T00:00:00","R740toR717",2.07498107580803,2.11814742167137,391,0.664965986394558
"42","SPC0042","2022-05-27T00:00:00","R740toR717",2.32525144349623,2.34945411126372,391,0.664965986394558
"43","SPC0043","2022-05-27T00:00:00","R740toR717",1.8268456027845,1.84812173731498,391,0.664965986394558
"44","SPC0044","2022-05-27T00:00:00","R740toR717",1.99584958392965,2.02238555681414,391,0.664965986394558
"45","SPC0045","2022-05-27T00:00:00","R740toR717",2.06274211285188,2.10243025860785,391,0.664965986394558
"46","SPC0046","2022-05-27T00:00:00","R740toR717",1.81401343364889,1.82641625788792,391,0.664965986394558
"47","SPC0047","2022-05-27T00:00:00","R740toR717",1.89239479476298,1.87022581079068,391,0.664965986394558
"48","SPC0048","2022-05-27T00:00:00","R740toR717",1.78448399317387,1.75943112529625,391,0.664965986394558
"49","SPC0049","2022-05-27T00:00:00","R740toR717",1.87101155414152,1.84145571400542,391,0.664965986394558
"50","SPC0050","2022-05-27T00:00:00","R740toR717",2.16402997762336,2.11419828868456,391,0.664965986394558
"51","SPC0051","2022-05-27T00:00:00","R740toR717",2.42643427812967,2.34869014188652,391,0.664965986394558
"52","SPC0052","2022-05-27T00:00:00","R740toR717",2.37930341976863,2.30843792761075,391,0.664965986394558
"53","SPC0053","2022-05-27T00:00:00","R740toR717",2.13614912520572,2.13355421709972,391,0.664965986394558
"54","SPC0054","2022-05-27T00:00:00","R740toR717",2.3406598186785,2.28270033742885,391,0.664965986394558
"55","SPC0055","2022-05-27T00:00:00","R740toR717",1.58282767081091,1.58278291252463,391,0.664965986394558
"56","SPC0056","2022-05-27T00:00:00","R740toR717",1.67170966868105,1.65146838716723,391,0.664965986394558
"57","SPC0057","2022-05-27T00:00:00","R740toR717",1.67851226489886,1.68735849087475,391,0.664965986394558
"58","SPC0058","2022-05-27T00:00:00","R740toR717",1.76345001519814,1.76801966881589,391,0.664965986394558
"59","SPC0059","2022-05-27T00:00:00","R740toR717",1.77607273186161,1.72779455508399,391,0.664965986394558
"60","SPC0060","2022-05-27T00:00:00","R740toR717",2.23276321980132,2.31727431915912,391,0.664965986394558
"61","SPC0061","2022-05-27T00:00:00","R740toR717",1.97461404586243,2.01384230162108,391,0.664965986394558
"62","SPC0062","2022-05-27T00:00:00","R740toR717",2.01398750024846,2.05262684311425,391,0.664965986394558
"63","SPC0063","2022-05-27T00:00:00","R740toR717",2.09481583749983,2.10934256163667,391,0.664965986394558
"64","SPC0064","2022-05-27T00:00:00","R740toR717",1.95346091403211,1.98470994886995,391,0.664965986394558
"65","SPC0065","2022-05-27T00:00:00","R740toR717",2.06447348912324,2.09652819409825,391,0.664965986394558
"66","SPC0066","2022-05-27T00:00:00","R740toR717",1.84292422845566,1.85507753246163,391,0.664965986394558
"67","SPC0067","2022-05-27T00:00:00","R740toR717",1.97432829599609,1.96379880063291,391,0.664965986394558
"68","SPC0068","2022-05-27T00:00:00","R740toR717",1.81765310535856,1.83040877631825,391,0.664965986394558
"69","SPC0069","2022-05-27T00:00:00","R740toR717",1.73705730084598,1.69300876548051,391,0.664965986394558
"70","SPC0070","2022-05-27T00:00:00","R740toR717",2.24553216705494,2.23731346884723,391,0.664965986394558
"71","SPC0071","2022-05-27T00:00:00","R740toR717",2.133581421384,2.11789768764519,391,0.664965986394558
"72","SPC0072","2022-05-27T00:00:00","R740toR717",2.12257297790657,2.11600320324844,391,0.664965986394558
"73","SPC0073","2022-05-27T00:00:00","R740toR717",2.15138605196679,2.14220334064494,391,0.664965986394558
"74","SPC0074","2022-05-27T00:00:00","R740toR717",2.24203593991267,2.19883041047364,391,0.664965986394558
"75","SPC0075","2022-05-27T00:00:00","R740toR717",1.47416328368886,1.45101145992279,391,0.664965986394558
"76","SPC0076","2022-05-27T00:00:00","R740toR717",1.77773489284774,1.76783255731911,391,0.664965986394558
"77","SPC0077","2022-05-27T00:00:00","R740toR717",1.51919481216659,1.5073450849178,391,0.664965986394558
"78","SPC0078","2022-05-27T00:00:00","R740toR717",1.54657805191928,1.53956592164572,391,0.664965986394558
"79","SPC0079","2022-05-27T00:00:00","R740toR717",1.92178812798232,1.90693438435032,391,0.664965986394558
"80","SPC0080","2022-05-27T00:00:00","R740toR717",1.77191687312328,1.77486519943138,391,0.664965986394558
"81","SPC0081","2022-05-27T00:00:00","R740toR717",1.96601286940135,2.02079809349375,391,0.664965986394558
"82","SPC0082","2022-05-27T00:00:00","R740toR717",1.86309913009735,1.89496554105488,391,0.664965986394558
"83","SPC0083","2022-05-27T00:00:00","R740toR717",1.7314667065315,1.8598182100528,391,0.664965986394558
"84","SPC0084","2022-05-27T00:00:00","R740toR717",1.79044170454128,1.83468469963606,391,0.664965986394558
"85","SPC0085","2022-05-27T00:00:00","R740toR717",1.90202414222602,1.94051943945763,391,0.664965986394558
"86","SPC0086","2022-05-27T00:00:00","R740toR717",1.73706843379302,1.77097106306032,391,0.664965986394558
"87","SPC0087","2022-05-27T00:00:00","R740toR717",1.68614430979386,1.69577800272695,391,0.664965986394558
