"","plot.UID","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","SPC0001","2022-05-27T00:00:00","nearir842",0.579633675871689,0.595651174723693,391,0.664965986394558
"2","SPC0002","2022-05-27T00:00:00","nearir842",0.611294547818751,0.610336661598844,391,0.664965986394558
"3","SPC0003","2022-05-27T00:00:00","nearir842",0.645895605917245,0.640976089811599,391,0.664965986394558
"4","SPC0004","2022-05-27T00:00:00","nearir842",0.635325913596119,0.623771559567352,391,0.664965986394558
"5","SPC0005","2022-05-27T00:00:00","nearir842",0.622991003838737,0.612819973856321,391,0.664965986394558
"6","SPC0006","2022-05-27T00:00:00","nearir842",0.592419702336242,0.592989206908124,391,0.664965986394558
"7","SPC0007","2022-05-27T00:00:00","nearir842",0.559425310577694,0.554524665250946,391,0.664965986394558
"8","SPC0008","2022-05-27T00:00:00","nearir842",0.546439838713889,0.546913938476232,391,0.664965986394558
"9","SPC0009","2022-05-27T00:00:00","nearir842",0.639332275909319,0.64665733655892,391,0.664965986394558
"10","SPC0010","2022-05-27T00:00:00","nearir842",0.653312598787531,0.640618778695415,391,0.664965986394558
"11","SPC0011","2022-05-27T00:00:00","nearir842",0.628427889991513,0.624736299581048,391,0.664965986394558
"12","SPC0012","2022-05-27T00:00:00","nearir842",0.627919338492392,0.633847733043733,391,0.664965986394558
"13","SPC0013","2022-05-27T00:00:00","nearir842",0.619988996467333,0.616500278353013,391,0.664965986394558
"14","SPC0014","2022-05-27T00:00:00","nearir842",0.62918272114744,0.626290602936447,391,0.664965986394558
"15","SPC0015","2022-05-27T00:00:00","nearir842",0.639180624298755,0.658269947834891,391,0.664965986394558
"16","SPC0016","2022-05-27T00:00:00","nearir842",0.51542756411903,0.529763004899413,391,0.664965986394558
"17","SPC0017","2022-05-27T00:00:00","nearir842",0.557883618202866,0.569192286570288,391,0.664965986394558
"18","SPC0018","2022-05-27T00:00:00","nearir842",0.605750376947204,0.628488066300977,391,0.664965986394558
"19","SPC0019","2022-05-27T00:00:00","nearir842",0.575306967236806,0.570818052148924,391,0.664965986394558
"20","SPC0020","2022-05-27T00:00:00","nearir842",0.59600058113104,0.594972283602944,391,0.664965986394558
"21","SPC0021","2022-05-27T00:00:00","nearir842",0.431465209002636,0.449439465981311,391,0.664965986394558
"22","SPC0022","2022-05-27T00:00:00","nearir842",0.64693043739542,0.678118580338897,391,0.664965986394558
"23","SPC0023","2022-05-27T00:00:00","nearir842",0.625310601808582,0.639386055344581,391,0.664965986394558
"24","SPC0024","2022-05-27T00:00:00","nearir842",0.71196261406745,0.753868536969847,391,0.664965986394558
"25","SPC0025","2022-05-27T00:00:00","nearir842",0.691557590583678,0.695430303917999,391,0.664965986394558
"26","SPC0026","2022-05-27T00:00:00","nearir842",0.545457004684591,0.552773840781645,391,0.664965986394558
"27","SPC0027","2022-05-27T00:00:00","nearir842",0.535322528269047,0.549254326287236,391,0.664965986394558
"28","SPC0028","2022-05-27T00:00:00","nearir842",0.748528243617534,0.784972469633641,391,0.664965986394558
"29","SPC0029","2022-05-27T00:00:00","nearir842",0.639125108569066,0.659073897846304,391,0.664965986394558
"30","SPC0030","2022-05-27T00:00:00","nearir842",0.660265544126365,0.660592470090085,391,0.664965986394558
"31","SPC0031","2022-05-27T00:00:00","nearir842",0.570938953071356,0.62118105397502,391,0.664965986394558
"32","SPC0032","2022-05-27T00:00:00","nearir842",0.665607025469601,0.66400479124964,391,0.664965986394558
"33","SPC0033","2022-05-27T00:00:00","nearir842",0.575128631522424,0.611873099398434,391,0.664965986394558
"34","SPC0034","2022-05-27T00:00:00","nearir842",0.639499462785804,0.651338112180927,391,0.664965986394558
"35","SPC0035","2022-05-27T00:00:00","nearir842",0.634513282112574,0.654821895563718,391,0.664965986394558
"36","SPC0036","2022-05-27T00:00:00","nearir842",0.501609310617941,0.500874401155959,391,0.664965986394558
"37","SPC0037","2022-05-27T00:00:00","nearir842",0.549319574404104,0.546235047355483,391,0.664965986394558
"38","SPC0038","2022-05-27T00:00:00","nearir842",0.553841798929799,0.571175363265107,391,0.664965986394558
"39","SPC0039","2022-05-27T00:00:00","nearir842",0.571278535707606,0.551826966323758,391,0.664965986394558
"40","SPC0040","2022-05-27T00:00:00","nearir842",0.620974526322188,0.629542134093719,391,0.664965986394558
"41","SPC0041","2022-05-27T00:00:00","nearir842",0.483056913287211,0.486099586501762,391,0.664965986394558
"42","SPC0042","2022-05-27T00:00:00","nearir842",0.45345428130685,0.451761988236505,391,0.664965986394558
"43","SPC0043","2022-05-27T00:00:00","nearir842",0.768860022891684,0.780863391797528,391,0.664965986394558
"44","SPC0044","2022-05-27T00:00:00","nearir842",0.723722901753589,0.72637344657951,391,0.664965986394558
