"","plot.UID","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","SPC0001","2022-05-27T00:00:00","GLI3",0.616527323097016,0.691394318691294,391,0.664965986394558
"2","SPC0002","2022-05-27T00:00:00","GLI3",0.676280737154657,0.721612872267653,391,0.664965986394558
"3","SPC0003","2022-05-27T00:00:00","GLI3",0.676929547976083,0.716381973468745,391,0.664965986394558
"4","SPC0004","2022-05-27T00:00:00","GLI3",0.673035191715874,0.740545783594699,391,0.664965986394558
"5","SPC0005","2022-05-27T00:00:00","GLI3",0.718172978535671,0.781962098296397,391,0.664965986394558
"6","SPC0006","2022-05-27T00:00:00","GLI3",0.634262150659065,0.667529602343278,391,0.664965986394558
"7","SPC0007","2022-05-27T00:00:00","GLI3",0.789840120160584,0.742796123960569,391,0.664965986394558
"8","SPC0008","2022-05-27T00:00:00","GLI3",0.734540349169679,0.745900807233823,391,0.664965986394558
"9","SPC0009","2022-05-27T00:00:00","GLI3",0.594222634591299,0.638808300225761,391,0.664965986394558
"10","SPC0010","2022-05-27T00:00:00","GLI3",0.581975424213101,0.618481906462457,391,0.664965986394558
"11","SPC0011","2022-05-27T00:00:00","GLI3",0.548117264530681,0.605294953979014,391,0.664965986394558
"12","SPC0012","2022-05-27T00:00:00","GLI3",0.57289611042354,0.63037744506508,391,0.664965986394558
"13","SPC0013","2022-05-27T00:00:00","GLI3",0.56629069207438,0.631786830397126,391,0.664965986394558
"14","SPC0014","2022-05-27T00:00:00","GLI3",0.581226660004579,0.6344321365199,391,0.664965986394558
"15","SPC0015","2022-05-27T00:00:00","GLI3",0.57112435412931,0.626753376942209,391,0.664965986394558
"16","SPC0016","2022-05-27T00:00:00","GLI3",0.673368546571242,0.671175123097274,391,0.664965986394558
"17","SPC0017","2022-05-27T00:00:00","GLI3",0.617139443117414,0.65417803404183,391,0.664965986394558
"18","SPC0018","2022-05-27T00:00:00","GLI3",0.605790770797499,0.658653186297844,391,0.664965986394558
"19","SPC0019","2022-05-27T00:00:00","GLI3",0.737525621188446,0.766670703053388,391,0.664965986394558
"20","SPC0020","2022-05-27T00:00:00","GLI3",0.72674720997517,0.773353964932885,391,0.664965986394558
"21","SPC0021","2022-05-27T00:00:00","GLI3",1.04881020446538,0.876243727201419,391,0.664965986394558
"22","SPC0022","2022-05-27T00:00:00","GLI3",0.747298374652134,0.57814290411578,391,0.664965986394558
"23","SPC0023","2022-05-27T00:00:00","GLI3",0.841101707541797,0.671275013715684,391,0.664965986394558
