"","plot.UID","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","SPC0001","2022-05-27T00:00:00","NGRDIred668",0.551668707199621,0.653262387179898,391,0.664965986394558
"2","SPC0002","2022-05-27T00:00:00","NGRDIred668",0.607350793453089,0.680432693095486,391,0.664965986394558
"3","SPC0003","2022-05-27T00:00:00","NGRDIred668",0.556728772787416,0.628735588090732,391,0.664965986394558
"4","SPC0004","2022-05-27T00:00:00","NGRDIred668",0.554714147882926,0.637564061851398,391,0.664965986394558
"5","SPC0005","2022-05-27T00:00:00","NGRDIred668",0.579162201458706,0.657062717837012,391,0.664965986394558
"6","SPC0006","2022-05-27T00:00:00","NGRDIred668",0.514561018498594,0.583099196788478,391,0.664965986394558
"7","SPC0007","2022-05-27T00:00:00","NGRDIred668",0.580407699506894,0.621300744598865,391,0.664965986394558
"8","SPC0008","2022-05-27T00:00:00","NGRDIred668",0.569515513065966,0.619062603281061,391,0.664965986394558
"9","SPC0009","2022-05-27T00:00:00","NGRDIred668",0.536405255863934,0.596662610382972,391,0.664965986394558
"10","SPC0010","2022-05-27T00:00:00","NGRDIred668",0.536778821219471,0.583711255587142,391,0.664965986394558
"11","SPC0011","2022-05-27T00:00:00","NGRDIred668",0.506132746006795,0.57410124726854,391,0.664965986394558
"12","SPC0012","2022-05-27T00:00:00","NGRDIred668",0.515316350708595,0.595735280305418,391,0.664965986394558
"13","SPC0013","2022-05-27T00:00:00","NGRDIred668",0.514883218735488,0.590685655123791,391,0.664965986394558
"14","SPC0014","2022-05-27T00:00:00","NGRDIred668",0.507327465038016,0.57814875365882,391,0.664965986394558
"15","SPC0015","2022-05-27T00:00:00","NGRDIred668",0.497328719484309,0.574727634636755,391,0.664965986394558
"16","SPC0016","2022-05-27T00:00:00","NGRDIred668",0.546598010627106,0.595662661933663,391,0.664965986394558
"17","SPC0017","2022-05-27T00:00:00","NGRDIred668",0.514337402620713,0.582605870226978,391,0.664965986394558
"18","SPC0018","2022-05-27T00:00:00","NGRDIred668",0.517602029432642,0.581594194714569,391,0.664965986394558
"19","SPC0019","2022-05-27T00:00:00","NGRDIred668",0.612392051964842,0.659230857976033,391,0.664965986394558
"20","SPC0020","2022-05-27T00:00:00","NGRDIred668",0.597586075335413,0.672443009227514,391,0.664965986394558
"21","SPC0021","2022-05-27T00:00:00","NGRDIred668",0.753602812374924,0.744371943748719,391,0.664965986394558
"22","SPC0022","2022-05-27T00:00:00","NGRDIred668",0.543882811761733,0.530893719509693,391,0.664965986394558
"23","SPC0023","2022-05-27T00:00:00","NGRDIred668",0.584177332176175,0.568745106023151,391,0.664965986394558
"24","SPC0024","2022-05-27T00:00:00","NGRDIred668",0.473815592718124,0.465782476068698,391,0.664965986394558
"25","SPC0025","2022-05-27T00:00:00","NGRDIred668",0.605465563332311,0.608285014945809,391,0.664965986394558
"26","SPC0026","2022-05-27T00:00:00","NGRDIred668",0.537681980734408,0.537402180125471,391,0.664965986394558
"27","SPC0027","2022-05-27T00:00:00","NGRDIred668",0.516488982055435,0.539773356672064,391,0.664965986394558
"28","SPC0028","2022-05-27T00:00:00","NGRDIred668",0.562902433534433,0.555743750458112,391,0.664965986394558
"29","SPC0029","2022-05-27T00:00:00","NGRDIred668",0.530644700437192,0.509703733857835,391,0.664965986394558
"30","SPC0030","2022-05-27T00:00:00","NGRDIred668",0.505242766209803,0.502389159416018,391,0.664965986394558
"31","SPC0031","2022-05-27T00:00:00","NGRDIred668",0.480080870945648,0.472599522436333,391,0.664965986394558
"32","SPC0032","2022-05-27T00:00:00","NGRDIred668",0.523282353667022,0.524579244967952,391,0.664965986394558
"33","SPC0033","2022-05-27T00:00:00","NGRDIred668",0.510274370401902,0.513122521119376,391,0.664965986394558
"34","SPC0034","2022-05-27T00:00:00","NGRDIred668",0.470376375111559,0.472016520382317,391,0.664965986394558
"35","SPC0035","2022-05-27T00:00:00","NGRDIred668",0.487734398862955,0.487378710190488,391,0.664965986394558
"36","SPC0036","2022-05-27T00:00:00","NGRDIred668",0.522319392030333,0.505143359317055,391,0.664965986394558
"37","SPC0037","2022-05-27T00:00:00","NGRDIred668",0.769554001587423,0.789334128059069,391,0.664965986394558
"38","SPC0038","2022-05-27T00:00:00","NGRDIred668",0.809515698691271,0.801147957738837,391,0.664965986394558
